order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
04e12bfa,7c0e6894,delivered,2017-01-02 08:00:00,2017-01-02 12:00:00,2017-01-04 08:00:00,2017-01-12 08:00:00,2017-01-24 08:00:00
63ed8df4,3cec8e18,delivered,2018-01-05 01:00:00,2018-01-05 05:00:00,2018-01-07 01:00:00,2018-01-12 01:00:00,2018-01-29 01:00:00
4ec30766,96e59536,delivered,2017-05-09 05:00:00,2017-05-09 05:00:00,2017-05-10 05:00:00,2017-05-18 05:00:00,2017-05-31 05:00:00
dbd5f3d2,79eeb8b1,delivered,2018-06-10 02:00:00,2018-06-10 05:00:00,2018-06-11 02:00:00,2018-06-13 02:00:00,2018-06-29 02:00:00
f6d90316,65c90609,delivered,2017-05-22 03:00:00,2017-05-22 04:00:00,2017-05-23 03:00:00,2017-05-31 03:00:00,2017-06-03 03:00:00
ee3e1ca7,7a318820,delivered,2018-08-01 14:00:00,2018-08-01 17:00:00,2018-08-03 14:00:00,2018-08-04 14:00:00,2018-08-24 14:00:00
2145c525,19d2d914,delivered,2017-05-26 23:00:00,2017-05-27 00:00:00,2017-05-28 23:00:00,2017-06-04 23:00:00,2017-06-09 23:00:00
d1b49894,6f5529fa,delivered,2017-06-11 01:00:00,2017-06-11 05:00:00,2017-06-12 01:00:00,2017-06-14 01:00:00,2017-06-26 01:00:00
e4fb6c28,ecba7f98,delivered,2018-01-19 10:00:00,2018-01-19 12:00:00,2018-01-20 10:00:00,2018-01-28 10:00:00,2018-02-10 10:00:00
0b18e60e,7bd267ab,delivered,2018-04-27 22:00:00,2018-04-28 01:00:00,2018-04-29 22:00:00,2018-05-07 22:00:00,2018-05-21 22:00:00
da622cd4,2ca259c9,delivered,2017-01-17 05:00:00,2017-01-17 08:00:00,2017-01-18 05:00:00,2017-01-21 05:00:00,2017-02-06 05:00:00
ffe677a7,cc6c975c,delivered,2017-11-20 15:00:00,2017-11-20 16:00:00,2017-11-21 15:00:00,2017-11-30 15:00:00,2017-12-06 15:00:00
4434806a,1c1c365a,delivered,2017-09-02 12:00:00,2017-09-02 13:00:00,2017-09-03 12:00:00,2017-09-14 12:00:00,2017-09-26 12:00:00
af6bf00c,45dd7683,delivered,2017-05-26 22:00:00,2017-05-26 22:00:00,2017-05-28 22:00:00,2017-05-31 22:00:00,2017-06-17 22:00:00
47736c22,fd01c39c,delivered,2017-06-06 23:00:00,2017-06-07 03:00:00,2017-06-07 23:00:00,2017-06-11 23:00:00,2017-06-18 23:00:00
f312a8f7,dc4ee45e,delivered,2017-02-13 13:00:00,2017-02-13 14:00:00,2017-02-14 13:00:00,2017-02-21 13:00:00,2017-03-03 13:00:00
967a0bb4,ad73eb07,delivered,2018-06-01 21:00:00,2018-06-01 23:00:00,2018-06-02 21:00:00,2018-06-06 21:00:00,2018-06-22 21:00:00
94af387c,9c9a2b25,delivered,2018-03-24 14:00:00,2018-03-24 17:00:00,2018-03-25 14:00:00,2018-04-01 14:00:00,2018-04-03 14:00:00
d7f2383d,61964ee7,delivered,2017-08-14 16:00:00,2017-08-14 16:00:00,2017-08-16 16:00:00,2017-08-21 16:00:00,2017-08-24 16:00:00
4d5b4976,e1b23eee,delivered,2017-06-15 00:00:00,2017-06-15 02:00:00,2017-06-16 00:00:00,2017-06-24 00:00:00,2017-06-27 00:00:00
d6e24b65,adb7bde4,delivered,2017-01-14 12:00:00,2017-01-14 12:00:00,2017-01-16 12:00:00,2017-01-27 12:00:00,2017-02-01 12:00:00
40187563,05cb1414,delivered,2017-09-25 09:00:00,2017-09-25 09:00:00,2017-09-26 09:00:00,2017-09-29 09:00:00,2017-10-15 09:00:00
8f84f515,c4f58319,delivered,2018-06-02 01:00:00,2018-06-02 02:00:00,2018-06-04 01:00:00,2018-06-16 01:00:00,2018-06-16 01:00:00
e262a9ae,234301ce,delivered,2017-06-05 23:00:00,2017-06-06 00:00:00,2017-06-07 23:00:00,2017-06-11 23:00:00,2017-06-22 23:00:00
e466899c,4449b72a,delivered,2018-08-19 05:00:00,2018-08-19 05:00:00,2018-08-20 05:00:00,2018-08-31 05:00:00,2018-08-30 05:00:00
85a3e48c,864b9bdd,delivered,2017-06-19 01:00:00,2017-06-19 04:00:00,2017-06-21 01:00:00,2017-06-22 01:00:00,2017-06-29 01:00:00
4bbebea0,0e15b795,delivered,2018-08-11 16:00:00,2018-08-11 16:00:00,2018-08-13 16:00:00,2018-08-16 16:00:00,2018-09-03 16:00:00
509f1ab4,a376f9de,delivered,2017-12-26 04:00:00,2017-12-26 04:00:00,2017-12-28 04:00:00,2018-01-03 04:00:00,2018-01-17 04:00:00
468179d4,3f26c68e,delivered,2018-01-26 19:00:00,2018-01-26 20:00:00,2018-01-28 19:00:00,2018-02-04 19:00:00,2018-02-15 19:00:00
7e20efb5,307e12cc,delivered,2017-03-17 14:00:00,2017-03-17 17:00:00,2017-03-18 14:00:00,2017-03-25 14:00:00,2017-03-28 14:00:00
78105568,03c71fb1,delivered,2017-09-21 13:00:00,2017-09-21 16:00:00,2017-09-22 13:00:00,2017-10-01 13:00:00,2017-10-02 13:00:00
035b5518,a7657eda,delivered,2017-04-09 18:00:00,2017-04-09 21:00:00,2017-04-11 18:00:00,2017-04-21 18:00:00,2017-04-30 18:00:00
9e9497f5,0cfe46f4,delivered,2018-06-28 08:00:00,2018-06-28 10:00:00,2018-06-30 08:00:00,2018-07-10 08:00:00,2018-07-10 08:00:00
5c124fb9,fbe3747c,delivered,2017-09-26 05:00:00,2017-09-26 09:00:00,2017-09-28 05:00:00,2017-10-07 05:00:00,2017-10-15 05:00:00
1f1ba262,1fa0ea7f,shipped,2017-03-19 12:00:00,2017-03-19 14:00:00,2017-03-20 12:00:00,,2017-04-10 12:00:00
9b12b589,74e697af,delivered,2018-02-22 17:00:00,2018-02-22 18:00:00,2018-02-23 17:00:00,2018-02-27 17:00:00,2018-03-10 17:00:00
fc6ad5c3,4b339579,canceled,2018-01-16 07:00:00,2018-01-16 08:00:00,2018-01-17 07:00:00,,2018-02-01 07:00:00
ef22d551,769efa48,delivered,2018-06-06 23:00:00,2018-06-07 02:00:00,2018-06-08 23:00:00,2018-06-09 23:00:00,2018-06-28 23:00:00
24f83127,ffcc2de0,delivered,2017-08-09 10:00:00,2017-08-09 14:00:00,2017-08-11 10:00:00,2017-08-16 10:00:00,2017-08-31 10:00:00
b4fa83e8,25751f91,delivered,2017-03-26 03:00:00,2017-03-26 04:00:00,2017-03-27 03:00:00,2017-04-07 03:00:00,2017-04-12 03:00:00
29ca5ab4,03b82e00,delivered,2017-09-04 12:00:00,2017-09-04 14:00:00,2017-09-05 12:00:00,2017-09-15 12:00:00,2017-09-23 12:00:00
27b8eaff,3a5eeddf,delivered,2017-08-16 09:00:00,2017-08-16 11:00:00,2017-08-18 09:00:00,2017-08-21 09:00:00,2017-09-05 09:00:00
8b84e793,8a00c5a9,delivered,2018-04-01 14:00:00,2018-04-01 14:00:00,2018-04-02 14:00:00,2018-04-06 14:00:00,2018-04-18 14:00:00
6e78b4d1,191a3974,delivered,2018-04-22 12:00:00,2018-04-22 16:00:00,2018-04-24 12:00:00,2018-05-03 12:00:00,2018-05-11 12:00:00
e766c84a,e25458fe,delivered,2018-04-04 08:00:00,2018-04-04 11:00:00,2018-04-06 08:00:00,2018-04-15 08:00:00,2018-04-22 08:00:00
7072a471,3960accf,delivered,2017-12-26 02:00:00,2017-12-26 05:00:00,2017-12-28 02:00:00,2017-12-30 02:00:00,2018-01-05 02:00:00
ac14f495,7bb17d06,delivered,2017-06-07 01:00:00,2017-06-07 01:00:00,2017-06-08 01:00:00,2017-06-20 01:00:00,2017-06-21 01:00:00
9fe54196,389de295,delivered,2017-05-01 19:00:00,2017-05-01 20:00:00,2017-05-02 19:00:00,2017-05-05 19:00:00,2017-05-18 19:00:00
c662dbed,bd65d313,delivered,2018-03-05 17:00:00,2018-03-05 21:00:00,2018-03-07 17:00:00,2018-03-11 17:00:00,2018-03-27 17:00:00
1b4cbd54,3a994132,delivered,2018-05-21 07:00:00,2018-05-21 10:00:00,2018-05-23 07:00:00,2018-05-30 07:00:00,2018-06-12 07:00:00
b3aa664e,c6a184ad,delivered,2017-12-27 17:00:00,2017-12-27 18:00:00,2017-12-29 17:00:00,2018-01-08 17:00:00,2018-01-20 17:00:00
cd294804,9f5a5def,delivered,2017-12-15 04:00:00,2017-12-15 05:00:00,2017-12-17 04:00:00,2017-12-19 04:00:00,2017-12-26 04:00:00
7c1cd056,d6aabdb9,delivered,2017-01-17 12:00:00,2017-01-17 16:00:00,2017-01-19 12:00:00,2017-01-29 12:00:00,2017-02-06 12:00:00
929d1906,89b59cd1,delivered,2017-12-17 22:00:00,2017-12-18 01:00:00,2017-12-18 22:00:00,2017-12-20 22:00:00,2018-01-07 22:00:00
229a391b,5b7c0291,delivered,2018-01-28 09:00:00,2018-01-28 10:00:00,2018-01-30 09:00:00,2018-02-07 09:00:00,2018-02-13 09:00:00
576ec64d,7332297d,delivered,2017-12-01 14:00:00,2017-12-01 15:00:00,2017-12-03 14:00:00,2017-12-07 14:00:00,2017-12-17 14:00:00
075c4548,e1462be4,delivered,2018-05-20 01:00:00,2018-05-20 03:00:00,2018-05-21 01:00:00,2018-05-29 01:00:00,2018-06-04 01:00:00
f95e1a07,5ebb495a,delivered,2018-04-14 13:00:00,2018-04-14 17:00:00,2018-04-16 13:00:00,2018-04-17 13:00:00,2018-04-24 13:00:00
f48655cd,7f7db08d,delivered,2017-09-06 20:00:00,2017-09-06 22:00:00,2017-09-07 20:00:00,2017-09-13 20:00:00,2017-09-25 20:00:00
49360a48,141110e7,delivered,2017-03-07 03:00:00,2017-03-07 07:00:00,2017-03-09 03:00:00,2017-03-11 03:00:00,2017-03-21 03:00:00
ac38daeb,f31336f4,delivered,2017-08-06 14:00:00,2017-08-06 14:00:00,2017-08-07 14:00:00,2017-08-18 14:00:00,2017-08-21 14:00:00
75a076c0,f727e1da,delivered,2018-08-12 07:00:00,2018-08-12 11:00:00,2018-08-13 07:00:00,2018-08-20 07:00:00,2018-09-04 07:00:00
16affb38,856702ef,delivered,2018-02-18 08:00:00,2018-02-18 10:00:00,2018-02-19 08:00:00,2018-02-22 08:00:00,2018-03-09 08:00:00
9bfcc44c,ddea4592,delivered,2017-07-17 07:00:00,2017-07-17 08:00:00,2017-07-19 07:00:00,2017-07-24 07:00:00,2017-07-28 07:00:00
bd91414f,774b0047,delivered,2017-02-13 06:00:00,2017-02-13 10:00:00,2017-02-14 06:00:00,2017-02-22 06:00:00,2017-03-05 06:00:00
0f3735f3,b991ca7f,delivered,2017-01-18 06:00:00,2017-01-18 06:00:00,2017-01-20 06:00:00,2017-01-31 06:00:00,2017-02-04 06:00:00
a24962b6,155b63c5,delivered,2018-07-01 04:00:00,2018-07-01 04:00:00,2018-07-03 04:00:00,2018-07-08 04:00:00,2018-07-25 04:00:00
164cac6a,1c1c365a,delivered,2017-08-14 11:00:00,2017-08-14 13:00:00,2017-08-15 11:00:00,2017-08-25 11:00:00,2017-08-25 11:00:00
9e65877d,fb1aadcb,delivered,2018-02-19 06:00:00,2018-02-19 06:00:00,2018-02-21 06:00:00,2018-02-22 06:00:00,2018-03-13 06:00:00
422d82e9,7f04288d,delivered,2017-03-23 05:00:00,2017-03-23 07:00:00,2017-03-25 05:00:00,2017-04-02 05:00:00,2017-04-16 05:00:00
47f7dc4d,d677d98e,delivered,2017-11-22 13:00:00,2017-11-22 15:00:00,2017-11-24 13:00:00,2017-11-25 13:00:00,2017-12-13 13:00:00
0e5579c2,aacf684c,delivered,2017-07-11 18:00:00,2017-07-11 18:00:00,2017-07-12 18:00:00,2017-07-18 18:00:00,2017-07-22 18:00:00
fe0f2838,64f2df60,delivered,2018-06-03 08:00:00,2018-06-03 09:00:00,2018-06-05 08:00:00,2018-06-06 08:00:00,2018-06-24 08:00:00
49e66d33,f7a10ec6,delivered,2018-06-17 14:00:00,2018-06-17 14:00:00,2018-06-19 14:00:00,2018-06-21 14:00:00,2018-07-04 14:00:00
f9ab96a2,226bcf59,delivered,2017-11-20 01:00:00,2017-11-20 03:00:00,2017-11-22 01:00:00,2017-11-24 01:00:00,2017-12-01 01:00:00
5ac50646,796d9d8e,delivered,2017-04-28 06:00:00,2017-04-28 08:00:00,2017-04-29 06:00:00,2017-05-02 06:00:00,2017-05-11 06:00:00
34363ee0,39d62698,delivered,2017-08-05 01:00:00,2017-08-05 04:00:00,2017-08-06 01:00:00,2017-08-16 01:00:00,2017-08-24 01:00:00
f34292ed,3a5fe95c,invoiced,2017-03-21 18:00:00,2017-03-21 18:00:00,2017-03-22 18:00:00,,2017-04-09 18:00:00
d962c8d0,779ddb8c,delivered,2017-04-10 18:00:00,2017-04-10 21:00:00,2017-04-12 18:00:00,2017-04-15 18:00:00,2017-05-01 18:00:00
3396d16f,2f0eac55,delivered,2018-06-21 03:00:00,2018-06-21 07:00:00,2018-06-22 03:00:00,2018-07-03 03:00:00,2018-07-05 03:00:00
151d8dc5,04e0f6de,delivered,2018-02-06 10:00:00,2018-02-06 11:00:00,2018-02-07 10:00:00,2018-02-14 10:00:00,2018-02-22 10:00:00
8d0b393c,f5a3a00f,delivered,2017-05-14 17:00:00,2017-05-14 18:00:00,2017-05-15 17:00:00,2017-05-19 17:00:00,2017-05-24 17:00:00
91542be8,e436a002,delivered,2017-06-29 04:00:00,2017-06-29 06:00:00,2017-07-01 04:00:00,2017-07-02 04:00:00,2017-07-11 04:00:00
e0c24109,11414498,delivered,2017-02-25 04:00:00,2017-02-25 04:00:00,2017-02-26 04:00:00,2017-03-01 04:00:00,2017-03-07 04:00:00
d134f4e2,82394c86,delivered,2017-11-07 04:00:00,2017-11-07 05:00:00,2017-11-09 04:00:00,2017-11-12 04:00:00,2017-11-28 04:00:00
f479d17d,9cc498ef,delivered,2018-04-07 21:00:00,2018-04-07 21:00:00,2018-04-09 21:00:00,2018-04-21 21:00:00,2018-04-27 21:00:00
a022ae5e,4a414217,delivered,2017-07-03 19:00:00,2017-07-03 21:00:00,2017-07-04 19:00:00,2017-07-17 19:00:00,2017-07-22 19:00:00
a7531392,b4767eb8,delivered,2018-07-17 10:00:00,2018-07-17 12:00:00,2018-07-19 10:00:00,2018-07-31 10:00:00,2018-08-06 10:00:00
db768dfd,79593ff3,delivered,2017-05-10 05:00:00,2017-05-10 06:00:00,2017-05-12 05:00:00,2017-05-20 05:00:00,2017-06-01 05:00:00
b7b9df56,c884a56c,delivered,2017-03-19 17:00:00,2017-03-19 17:00:00,2017-03-21 17:00:00,2017-03-25 17:00:00,2017-03-30 17:00:00
83907d68,cfe94159,delivered,2018-04-20 22:00:00,2018-04-20 22:00:00,2018-04-21 22:00:00,2018-04-25 22:00:00,2018-05-13 22:00:00
4505b919,785ddb88,delivered,2017-04-28 05:00:00,2017-04-28 06:00:00,2017-04-29 05:00:00,2017-05-04 05:00:00,2017-05-20 05:00:00
36f1185e,03e49caa,delivered,2017-10-21 00:00:00,2017-10-21 02:00:00,2017-10-22 00:00:00,2017-11-01 00:00:00,2017-11-05 00:00:00
81de08d2,9cd39810,delivered,2018-02-21 14:00:00,2018-02-21 15:00:00,2018-02-22 14:00:00,2018-02-28 14:00:00,2018-03-05 14:00:00
11a1e6fd,db5c6f14,delivered,2017-06-18 15:00:00,2017-06-18 19:00:00,2017-06-20 15:00:00,2017-06-23 15:00:00,2017-07-08 15:00:00
f3c0aa09,3a8bc1ff,delivered,2018-04-21 11:00:00,2018-04-21 14:00:00,2018-04-23 11:00:00,2018-05-01 11:00:00,2018-05-01 11:00:00
c16415f7,4560f6b0,delivered,2018-03-14 06:00:00,2018-03-14 09:00:00,2018-03-16 06:00:00,2018-03-27 06:00:00,2018-04-02 06:00:00
5215bd74,a97be916,delivered,2018-08-23 23:00:00,2018-08-23 23:00:00,2018-08-24 23:00:00,2018-09-06 23:00:00,2018-09-16 23:00:00
d3d875f2,1a2069f7,delivered,2018-06-17 15:00:00,2018-06-17 16:00:00,2018-06-18 15:00:00,2018-06-23 15:00:00,2018-06-30 15:00:00
83b8962c,6cd42993,delivered,2017-05-13 10:00:00,2017-05-13 13:00:00,2017-05-15 10:00:00,2017-05-21 10:00:00,2017-06-06 10:00:00
7fd9bc59,178825ff,delivered,2017-03-01 01:00:00,2017-03-01 04:00:00,2017-03-03 01:00:00,2017-03-06 01:00:00,2017-03-12 01:00:00
f4483e9f,d475cb2f,delivered,2017-06-14 09:00:00,2017-06-14 13:00:00,2017-06-16 09:00:00,2017-06-25 09:00:00,2017-07-01 09:00:00
089793c4,3e626e6e,delivered,2017-10-06 10:00:00,2017-10-06 11:00:00,2017-10-08 10:00:00,2017-10-14 10:00:00,2017-10-28 10:00:00
060c12eb,73d45dc8,delivered,2018-04-03 11:00:00,2018-04-03 15:00:00,2018-04-05 11:00:00,2018-04-12 11:00:00,2018-04-21 11:00:00
2c6eed10,f0f87d0f,invoiced,2017-02-22 13:00:00,2017-02-22 13:00:00,2017-02-24 13:00:00,,2017-03-12 13:00:00
ad03d7c6,d6d699c0,delivered,2017-06-21 21:00:00,2017-06-21 21:00:00,2017-06-22 21:00:00,2017-07-03 21:00:00,2017-07-12 21:00:00
be93664c,bf12ac57,delivered,2017-05-10 10:00:00,2017-05-10 11:00:00,2017-05-11 10:00:00,2017-05-14 10:00:00,2017-05-22 10:00:00
7bf7bb48,81c5835f,delivered,2018-07-16 22:00:00,2018-07-16 23:00:00,2018-07-17 22:00:00,2018-07-26 22:00:00,2018-08-07 22:00:00
a926a1a6,a99370c9,delivered,2018-07-23 00:00:00,2018-07-23 00:00:00,2018-07-24 00:00:00,2018-08-04 00:00:00,2018-08-03 00:00:00
a6f45ea9,902f6f41,delivered,2017-10-20 14:00:00,2017-10-20 14:00:00,2017-10-21 14:00:00,2017-11-02 14:00:00,2017-11-03 14:00:00
fbb5d985,acab3691,delivered,2018-07-09 05:00:00,2018-07-09 05:00:00,2018-07-10 05:00:00,2018-07-13 05:00:00,2018-08-02 05:00:00
b552bb82,50979032,delivered,2017-06-07 15:00:00,2017-06-07 15:00:00,2017-06-08 15:00:00,2017-06-13 15:00:00,2017-06-30 15:00:00
f7d15778,4654629b,delivered,2017-02-28 05:00:00,2017-02-28 06:00:00,2017-03-01 05:00:00,2017-03-13 05:00:00,2017-03-20 05:00:00
9efb5100,4e8fab24,delivered,2017-12-18 16:00:00,2017-12-18 20:00:00,2017-12-20 16:00:00,2017-12-26 16:00:00,2017-12-31 16:00:00
82e19e1f,597eddf1,delivered,2018-04-25 04:00:00,2018-04-25 08:00:00,2018-04-27 04:00:00,2018-05-06 04:00:00,2018-05-12 04:00:00
f96b9f94,83d1be55,delivered,2017-06-28 02:00:00,2017-06-28 05:00:00,2017-06-29 02:00:00,2017-07-10 02:00:00,2017-07-20 02:00:00
fab01290,76c754c3,delivered,2017-02-16 14:00:00,2017-02-16 18:00:00,2017-02-17 14:00:00,2017-02-20 14:00:00,2017-03-08 14:00:00
b7ea629a,9c7c8119,delivered,2018-02-25 12:00:00,2018-02-25 15:00:00,2018-02-27 12:00:00,2018-03-06 12:00:00,2018-03-16 12:00:00
2521941b,171812f8,delivered,2018-02-01 23:00:00,2018-02-02 00:00:00,2018-02-02 23:00:00,2018-02-14 23:00:00,2018-02-12 23:00:00
c710ec24,db5c6f14,delivered,2017-08-18 00:00:00,2017-08-18 03:00:00,2017-08-19 00:00:00,2017-08-30 00:00:00,2017-09-11 00:00:00
9f55e213,66c50a25,delivered,2018-02-04 06:00:00,2018-02-04 06:00:00,2018-02-06 06:00:00,2018-02-07 06:00:00,2018-02-20 06:00:00
21cc4e59,bbedfb4b,delivered,2017-12-11 23:00:00,2017-12-12 03:00:00,2017-12-13 23:00:00,2017-12-18 23:00:00,2017-12-28 23:00:00
b8618302,1f0b0a4a,delivered,2017-05-15 12:00:00,2017-05-15 14:00:00,2017-05-17 12:00:00,2017-05-21 12:00:00,2017-05-26 12:00:00
2b45c3d4,adcf9540,delivered,2017-03-06 10:00:00,2017-03-06 13:00:00,2017-03-07 10:00:00,2017-03-09 10:00:00,2017-03-23 10:00:00
0253762b,2a811d02,delivered,2017-09-30 01:00:00,2017-09-30 02:00:00,2017-10-02 01:00:00,2017-10-08 01:00:00,2017-10-19 01:00:00
0474a77a,27dc4b07,delivered,2018-03-06 15:00:00,2018-03-06 19:00:00,2018-03-07 15:00:00,2018-03-09 15:00:00,2018-03-22 15:00:00
77f49e03,f57df1ae,delivered,2017-08-29 09:00:00,2017-08-29 10:00:00,2017-08-30 09:00:00,2017-09-09 09:00:00,2017-09-11 09:00:00
c4c070cb,ba56677b,delivered,2017-04-22 14:00:00,2017-04-22 15:00:00,2017-04-24 14:00:00,2017-04-26 14:00:00,2017-05-13 14:00:00
a08b86fa,aab28dd7,shipped,2018-06-21 15:00:00,2018-06-21 15:00:00,2018-06-23 15:00:00,,2018-07-15 15:00:00
d5a5e97f,975e2188,delivered,2017-11-30 20:00:00,2017-11-30 22:00:00,2017-12-02 20:00:00,2017-12-08 20:00:00,2017-12-19 20:00:00
713862c4,8a2e2a66,delivered,2018-08-18 08:00:00,2018-08-18 11:00:00,2018-08-20 08:00:00,2018-08-26 08:00:00,2018-09-06 08:00:00
bc755558,9417b804,delivered,2017-08-25 17:00:00,2017-08-25 21:00:00,2017-08-27 17:00:00,2017-08-31 17:00:00,2017-09-12 17:00:00
f436079c,fcd091eb,delivered,2017-12-14 20:00:00,2017-12-14 22:00:00,2017-12-16 20:00:00,2017-12-24 20:00:00,2017-12-25 20:00:00
0e948af8,6f49a73b,delivered,2017-08-15 21:00:00,2017-08-15 21:00:00,2017-08-16 21:00:00,2017-08-21 21:00:00,2017-09-07 21:00:00
fbf4560e,84cf1a82,invoiced,2018-03-20 08:00:00,2018-03-20 09:00:00,2018-03-21 08:00:00,,2018-03-30 08:00:00
a4fb8672,2d75e976,delivered,2017-10-10 18:00:00,2017-10-10 20:00:00,2017-10-11 18:00:00,2017-10-15 18:00:00,2017-10-31 18:00:00
e1804d51,8d7906c4,delivered,2018-06-28 06:00:00,2018-06-28 10:00:00,2018-06-30 06:00:00,2018-07-05 06:00:00,2018-07-17 06:00:00
2369b4cb,1c4cc6e9,delivered,2017-02-17 18:00:00,2017-02-17 20:00:00,2017-02-19 18:00:00,2017-02-26 18:00:00,2017-03-03 18:00:00
573980aa,f67c2264,delivered,2017-05-01 20:00:00,2017-05-01 20:00:00,2017-05-03 20:00:00,2017-05-12 20:00:00,2017-05-11 20:00:00
2f98c354,188a43d1,delivered,2018-06-30 03:00:00,2018-06-30 07:00:00,2018-07-02 03:00:00,2018-07-13 03:00:00,2018-07-14 03:00:00
fb714820,5ef8d97c,delivered,2017-01-10 23:00:00,2017-01-11 03:00:00,2017-01-12 23:00:00,2017-01-20 23:00:00,2017-02-01 23:00:00
71a4e3f5,2c1576b7,delivered,2017-02-27 11:00:00,2017-02-27 15:00:00,2017-02-28 11:00:00,2017-03-07 11:00:00,2017-03-16 11:00:00
a6830f16,cb5e4c0c,delivered,2017-02-07 10:00:00,2017-02-07 11:00:00,2017-02-08 10:00:00,2017-02-13 10:00:00,2017-02-17 10:00:00
0f02fe2b,3300bd0a,delivered,2017-08-02 02:00:00,2017-08-02 06:00:00,2017-08-04 02:00:00,2017-08-16 02:00:00,2017-08-17 02:00:00
27755021,5c3233ac,delivered,2017-04-22 11:00:00,2017-04-22 12:00:00,2017-04-23 11:00:00,2017-05-03 11:00:00,2017-05-11 11:00:00
8ac01601,03aed3ef,delivered,2018-01-04 15:00:00,2018-01-04 17:00:00,2018-01-06 15:00:00,2018-01-07 15:00:00,2018-01-16 15:00:00
5f2155ab,24a439ad,delivered,2018-07-13 08:00:00,2018-07-13 12:00:00,2018-07-14 08:00:00,2018-07-26 08:00:00,2018-07-24 08:00:00
b130b4bc,63c3dd95,delivered,2018-01-15 07:00:00,2018-01-15 08:00:00,2018-01-16 07:00:00,2018-01-26 07:00:00,2018-01-27 07:00:00
bbcac174,12a30ffc,delivered,2017-03-06 21:00:00,2017-03-06 21:00:00,2017-03-07 21:00:00,2017-03-12 21:00:00,2017-03-16 21:00:00
0a170bd5,24a4131d,delivered,2018-01-23 16:00:00,2018-01-23 18:00:00,2018-01-25 16:00:00,2018-01-30 16:00:00,2018-02-06 16:00:00
2da23135,a3717fd7,delivered,2017-05-23 17:00:00,2017-05-23 21:00:00,2017-05-25 17:00:00,2017-05-31 17:00:00,2017-06-06 17:00:00
0579d291,230af920,delivered,2017-10-11 05:00:00,2017-10-11 06:00:00,2017-10-13 05:00:00,2017-10-20 05:00:00,2017-10-29 05:00:00
c74bb9af,007eca05,delivered,2017-04-13 01:00:00,2017-04-13 01:00:00,2017-04-15 01:00:00,2017-04-26 01:00:00,2017-05-01 01:00:00
3607fe2c,d390c267,delivered,2018-08-12 04:00:00,2018-08-12 08:00:00,2018-08-14 04:00:00,2018-08-25 04:00:00,2018-08-22 04:00:00
25870481,1e346c17,delivered,2018-08-13 12:00:00,2018-08-13 15:00:00,2018-08-14 12:00:00,2018-08-23 12:00:00,2018-08-24 12:00:00
5337e14e,6200212a,delivered,2017-03-21 10:00:00,2017-03-21 14:00:00,2017-03-22 10:00:00,2017-04-03 10:00:00,2017-04-11 10:00:00
7c7eec81,30da6b86,delivered,2018-02-21 08:00:00,2018-02-21 09:00:00,2018-02-23 08:00:00,2018-03-04 08:00:00,2018-03-07 08:00:00
a0350533,596c9c77,delivered,2017-10-06 10:00:00,2017-10-06 13:00:00,2017-10-08 10:00:00,2017-10-17 10:00:00,2017-10-25 10:00:00
719abab5,2ddc94de,delivered,2017-06-09 00:00:00,2017-06-09 04:00:00,2017-06-10 00:00:00,2017-06-14 00:00:00,2017-06-24 00:00:00
ee8f75fc,ebe88ec9,delivered,2018-04-11 02:00:00,2018-04-11 03:00:00,2018-04-12 02:00:00,2018-04-15 02:00:00,2018-05-05 02:00:00
5327d933,5703c89b,delivered,2018-01-06 09:00:00,2018-01-06 10:00:00,2018-01-07 09:00:00,2018-01-09 09:00:00,2018-01-28 09:00:00
82ac9a63,14e0c965,delivered,2017-08-04 20:00:00,2017-08-04 22:00:00,2017-08-05 20:00:00,2017-08-08 20:00:00,2017-08-20 20:00:00
bc198bd0,6cc1538d,delivered,2017-02-16 07:00:00,2017-02-16 09:00:00,2017-02-17 07:00:00,2017-02-21 07:00:00,2017-03-02 07:00:00
ccb0a88f,34b8f09e,delivered,2017-04-10 20:00:00,2017-04-10 21:00:00,2017-04-11 20:00:00,2017-04-16 20:00:00,2017-04-24 20:00:00
ef5f2d87,6218e73c,delivered,2017-01-10 07:00:00,2017-01-10 09:00:00,2017-01-11 07:00:00,2017-01-18 07:00:00,2017-01-29 07:00:00
95a0b460,e04495b8,delivered,2018-07-16 22:00:00,2018-07-17 02:00:00,2018-07-17 22:00:00,2018-07-19 22:00:00,2018-08-08 22:00:00
af07e00e,1ae5e645,delivered,2018-04-28 17:00:00,2018-04-28 17:00:00,2018-04-30 17:00:00,2018-05-10 17:00:00,2018-05-08 17:00:00
a8ad6dd6,4d97e546,delivered,2017-11-30 10:00:00,2017-11-30 11:00:00,2017-12-02 10:00:00,2017-12-10 10:00:00,2017-12-19 10:00:00
04b5d361,662073fd,delivered,2017-03-10 04:00:00,2017-03-10 05:00:00,2017-03-11 04:00:00,2017-03-15 04:00:00,2017-03-25 04:00:00
cb6e79d2,b88277c3,delivered,2017-10-06 13:00:00,2017-10-06 14:00:00,2017-10-07 13:00:00,2017-10-11 13:00:00,2017-10-27 13:00:00
5d519f5c,ec8a9604,delivered,2018-03-29 18:00:00,2018-03-29 18:00:00,2018-03-31 18:00:00,2018-04-10 18:00:00,2018-04-16 18:00:00
