order_id,payment_sequential,payment_type,payment_installments,payment_value
8a77cd7f,1,credit_card,7,360.25374277505136
59fe49e1,1,credit_card,1,103.86623305589734
12991f35,1,credit_card,4,252.08250833444328
6e5fa8c0,1,boleto,1,231.31940815627252
41e2eaf1,1,boleto,8,213.97284290451756
07fbe29f,1,boleto,2,289.45327988557284
bbfb647c,1,voucher,1,401.01302388589835
f77fa04e,1,credit_card,1,159.4439632011
e4e40c78,1,credit_card,4,130.38735210764423
d9f5e23d,1,voucher,10,421.6924827496657
484cbad9,1,credit_card,11,79.9926347274079
2aed74cc,1,credit_card,9,799.8412830893179
663598aa,1,voucher,10,389.8583281360852
ba69361a,1,credit_card,8,508.4912300603127
9110fc66,1,credit_card,5,238.40522760870283
2ad8d19b,1,boleto,3,195.69224204846466
d22b79ee,1,boleto,1,585.682369731963
4d272740,1,voucher,10,454.0769453354294
8ee29b3a,1,credit_card,1,61.66065600614209
7564c6f9,1,credit_card,2,333.43492316487914
6f910476,1,credit_card,5,230.2673950055823
7192c8d7,1,credit_card,1,307.1871619541023
30f37aa6,1,credit_card,2,587.49326477108
16eb838d,1,credit_card,3,294.4947979058607
d75047c4,1,boleto,8,229.86139124583397
f140729a,1,credit_card,5,1113.3751723786927
9ecd5b10,1,credit_card,2,622.5836664258637
4a0b5fd2,1,boleto,4,539.1727025497236
1a8c055b,1,credit_card,10,288.6956912180167
ba118aad,1,credit_card,3,367.81630473277966
bda2e74b,1,credit_card,8,492.1377742015775
1358f9fc,1,boleto,3,327.263798797874
a1454c71,1,credit_card,7,373.6425401623828
8d44be72,1,credit_card,10,108.24476307901402
979503a2,1,credit_card,3,431.2263656564261
50896fdc,1,debit_card,4,43.846274969877314
de4b8ad2,1,credit_card,7,599.704174083078
01ac408c,1,credit_card,6,331.3421418226105
afc3096e,1,debit_card,1,688.4093632630188
34afa2d6,1,credit_card,9,369.9840430870104
81e738ba,1,boleto,4,132.69569720257542
f845f70b,1,credit_card,10,95.93729593374056
0655cfa4,1,credit_card,2,72.37394301422682
6d7c733c,1,credit_card,4,284.9640673724145
7cfcbb73,1,debit_card,9,132.78375952518937
d128bf63,1,credit_card,8,298.69446942249243
6e211eaa,1,credit_card,8,149.00676060376446
f5d61998,1,credit_card,4,458.3343604499429
717f2373,1,credit_card,3,74.31560910522799
a6c59492,1,boleto,5,282.86084057243863
92d1338f,1,credit_card,5,115.6485373541624
dd7b6b4e,1,credit_card,10,441.1155719647072
d94334b5,1,credit_card,8,305.16374202888596
8c3c4317,1,debit_card,5,336.4570884381731
9598a0d9,1,boleto,8,439.2589164543856
34f9d396,1,boleto,10,432.13687844216577
3813cdf7,1,credit_card,5,270.12121876201627
aebe2b90,1,credit_card,1,227.0793713840158
d82789d1,1,credit_card,11,524.3638499388975
65cd87fd,1,credit_card,2,1082.0046799874108
c84b8f6e,1,credit_card,6,135.06707324036051
b186c496,1,credit_card,4,970.5211803739481
5483fd70,1,credit_card,2,76.24338735779901
821bcf74,1,credit_card,5,404.93181567573913
3c806e05,1,credit_card,10,325.36951889900377
49d7353d,1,credit_card,9,305.6887298253055
bfbf0568,1,credit_card,2,590.2530752846964
355d2e26,1,credit_card,1,264.57303828016063
3b19a486,1,credit_card,9,65.48971497089408
3286b68b,1,boleto,3,361.5227268041699
b6cdceea,1,credit_card,7,396.4871427366627
e5cc86c5,1,credit_card,6,339.84326898190454
d5f52193,1,credit_card,8,499.00877690260825
29e699c0,1,credit_card,1,87.50321729659564
6f8cc1aa,1,credit_card,9,333.5165775156041
d006ee12,1,credit_card,10,358.6313957480502
157c123d,1,boleto,3,432.111411990621
a6880542,1,boleto,1,40.50725892974553
2626e65c,1,credit_card,6,267.86203132080686
8f8ca1d8,1,credit_card,8,261.0415407739976
8c1eb61a,1,credit_card,1,720.0546600311226
f0ce442e,1,voucher,1,247.5704172625023
10a46001,1,credit_card,2,1012.857222562362
27d7c6e3,1,boleto,9,542.4068671387711
bff3a36e,1,credit_card,7,348.421862179805
1e1babe3,1,credit_card,3,190.2167386498052
136ad3a6,1,credit_card,9,504.57553536402787
a7071a56,1,boleto,6,599.5699642285634
adebaf96,1,boleto,8,129.27068882868952
80e8790f,1,credit_card,10,57.919031585786726
e9bb66ca,1,boleto,7,726.0751125174862
0b275b84,1,credit_card,6,1099.458379910065
d018ffc6,1,credit_card,7,171.4826946975714
9f9d7dd2,1,credit_card,4,95.98530334125562
0b29e87a,1,credit_card,10,96.95097987260371
f62b0fc3,1,boleto,7,383.60851652445206
11a279f3,1,credit_card,8,454.91258063855673
39c5d9a5,1,credit_card,5,108.50848209389773
c2cd0f31,1,credit_card,2,258.43384060946505
173098e9,1,credit_card,4,472.7837271400908
f2ffbe39,1,credit_card,2,67.53995759922702
3cdd8d09,1,credit_card,5,723.4997654836095
a531e15d,1,boleto,10,187.61722191260193
3fbc6843,1,credit_card,9,465.01045750703685
ecd28368,1,voucher,11,869.5421498323169
20f88e2e,1,credit_card,11,97.98106699631316
ed067261,1,credit_card,4,730.6939977813715
144436f5,1,credit_card,9,428.1564032949129
0e29b4f6,1,credit_card,11,510.79806275659007
44fac9fb,1,credit_card,1,525.7441256522192
0311ae32,1,credit_card,1,275.0318030944538
54314211,1,credit_card,8,550.412030544952
0766b205,1,credit_card,7,495.87024061831215
791e7979,1,credit_card,11,1162.7910856439812
e7f5dced,1,credit_card,2,424.3684153501478
386f5e93,1,boleto,5,499.9937794498593
c045defd,1,voucher,6,284.9358586920571
42db4db4,1,credit_card,11,321.6910911223495
5856e677,1,credit_card,1,149.99503640373126
6497c5e5,1,debit_card,2,196.9239478826385
9cc66061,1,credit_card,11,276.28070582424647
7449cc85,1,boleto,7,215.84180310773326
97a5d075,1,credit_card,10,216.9781119059865
f7027995,1,credit_card,8,353.1012445357817
8ad01fa6,1,credit_card,10,798.5764593758022
09ed8229,1,credit_card,7,366.5038800309634
7d040007,1,credit_card,11,408.3400443535792
ab9a40c4,1,credit_card,7,428.3506163876541
d7c1c145,1,credit_card,2,466.3793764551415
a02c8da0,1,boleto,1,568.7631405855763
10e57a5f,1,credit_card,1,262.79485149346453
45255c7a,1,credit_card,7,354.45211862622267
2a6c6b99,1,credit_card,10,255.10206766196842
805d9158,1,credit_card,5,420.508220029326
c434aac9,1,credit_card,2,308.4479928397202
02f982a7,1,credit_card,9,365.7454926841829
33f97216,1,credit_card,1,60.93025574987327
829791f4,1,credit_card,4,296.4337944708572
e9cbc955,1,voucher,5,161.68972147864423
fbd9cea1,1,credit_card,6,489.3664981294208
45d4b5f5,1,credit_card,8,75.36749839643942
ea961efa,1,credit_card,1,496.1077328273526
9da4153d,1,voucher,9,773.9531861236452
3fe34680,1,credit_card,3,144.80605882213945
4111d556,1,boleto,3,495.32683998234097
74e2ce42,1,credit_card,6,242.90126173318794
00082eda,1,credit_card,10,676.3821771130379
df33860d,1,credit_card,10,352.5656437622638
9c5abef6,1,credit_card,2,208.24298502563528
71b64cc2,1,credit_card,3,95.5750251652939
440f2426,1,credit_card,1,657.6367456389963
569d937f,1,credit_card,3,382.6609904821084
bb03634b,1,credit_card,8,399.34476847333434
62203e37,1,credit_card,6,293.9759146581939
66303ef8,1,boleto,10,39.310320151699024
105bfa36,1,credit_card,4,383.789739321018
0b698e29,1,credit_card,8,212.93652578442163
7cc4d213,1,boleto,3,474.0065435928762
cbe12eb9,1,boleto,10,498.3516008412358
1fbddeaf,1,credit_card,11,404.88077428970826
ccb04c03,1,boleto,2,343.20054246853476
d69b106d,1,credit_card,10,476.9119046624476
f07ccea6,1,credit_card,11,79.55460513277731
1e8cfda5,1,credit_card,5,200.333276193942
a2d5a526,1,voucher,10,638.2340427310435
27774f43,1,credit_card,10,408.90142654563056
2270b700,1,debit_card,7,509.8269660024918
1264e7c2,1,voucher,6,358.3191598303406
cb35af2b,1,credit_card,9,222.01164395771033
4cc0a19b,1,credit_card,7,128.90031252096003
79502d57,1,credit_card,1,366.5036361321136
132c2bd2,1,credit_card,6,371.76950668092286
14fd13ce,1,boleto,9,454.915575055442
6ad800d9,1,credit_card,3,527.6993906714556
5e0747f7,1,credit_card,6,321.22562301241044
37be0b45,1,boleto,2,596.6647506751316
87ffa9d4,1,credit_card,3,111.32434252461383
b92da947,1,credit_card,10,416.4674105372525
b50a46df,1,credit_card,8,106.40033307130511
bee4d623,1,credit_card,6,414.7265209307154
927a1f0f,1,credit_card,11,148.40513540071515
5606249a,1,credit_card,3,126.24840399830482
c8b81195,1,credit_card,8,505.8781606733933
3cec63e4,1,credit_card,3,538.9745837702761
8f1837bd,1,credit_card,1,238.7091871295116
aacd4fb0,1,boleto,5,464.79169414161595
66f2aee3,1,credit_card,11,201.22761264441328
da6d6507,1,debit_card,7,314.76332955677316
52d5db6a,1,boleto,2,313.21922076411954
90d70ad5,1,credit_card,1,255.29568766269256
8a9f7861,1,credit_card,10,205.56329274668923
01d94a78,1,boleto,1,84.84000348674441
d72ca8a3,1,credit_card,7,151.24343362300007
cf3ace98,1,credit_card,7,347.78880324743284
6cb6a2c7,1,credit_card,10,498.53720184434553
02d378a0,1,credit_card,3,207.2049833144399
aed154a6,1,boleto,2,431.02087092487255
9716ccbb,1,debit_card,5,175.79271421972453
6c465f4e,1,credit_card,11,92.87650614558585
98fc1842,1,credit_card,6,353.0522770575423
349e6315,1,credit_card,9,414.913443143863
dde229cd,1,credit_card,1,438.28544562525747
b52ce62e,1,boleto,8,367.8088539863236
80e64cdf,1,boleto,11,469.3789063257331
464eea29,1,credit_card,6,273.478725164205
2c066726,1,credit_card,7,612.1074854514811
30d73991,1,credit_card,5,115.22694774194298
e31bc23b,1,credit_card,1,304.20058338716495
400e96df,1,credit_card,11,288.5149586075928
4aac3ccc,1,credit_card,11,750.7915454292229
cf4a5333,1,credit_card,10,686.9475673486295
d5049380,1,credit_card,6,428.49291026433775
d6bd315e,1,credit_card,8,501.89285118843804
9625709c,1,credit_card,9,384.8081497152758
0f303d4b,1,credit_card,2,242.35392739008557
2244f48d,1,boleto,8,453.66219411714843
1926f3a2,1,credit_card,1,77.98972744816534
f16a0c1b,1,debit_card,8,107.26411300458662
a15079aa,1,credit_card,6,864.5514117030295
4c991c67,1,boleto,1,240.1139441985747
37d8241c,1,boleto,7,92.46316716921125
834ef94c,1,credit_card,3,501.0787343596492
4fda3b65,1,credit_card,2,186.92300698755957
6c93e389,1,credit_card,7,253.93763594819566
8a5b9b4b,1,credit_card,8,328.2436406109258
8dc4fb1f,1,credit_card,2,393.7249301907626
e68b0919,1,credit_card,6,213.13437386365118
04a5994a,1,boleto,1,208.98043083527264
7c158713,1,boleto,1,241.94914658080603
0116816e,1,credit_card,1,246.08324055711307
8216a030,1,credit_card,1,464.0408035666283
b0be9d00,1,credit_card,3,314.77254031011864
98ee93c6,1,credit_card,2,254.61893427416248
3cc90680,1,credit_card,3,1022.7428848033904
a4a9872f,1,credit_card,1,290.6476282943739
76a88c7a,1,credit_card,11,92.60218103140222
f43505d7,1,boleto,11,359.8037423563053
d577d31f,1,credit_card,6,311.9028087982305
80a8c400,1,credit_card,4,501.3400315566755
a5e3a8d5,1,boleto,1,405.4083414460578
ff440d2b,1,debit_card,6,472.62885295554014
09b4b21b,1,credit_card,9,364.1308261024312
5d3d23b1,1,credit_card,7,376.7735850625968
572cd055,1,credit_card,1,286.8076927138838
a0fac66d,1,boleto,5,388.5857290650158
9bbb52b6,1,credit_card,10,200.2307997914608
fe7d28a2,1,credit_card,1,78.59438882109181
73008276,1,credit_card,5,357.20537884123087
d206fbfe,1,boleto,2,515.1425590559033
d9218e56,1,debit_card,5,197.41331417796096
40547dd8,1,boleto,1,929.5623958183373
2a5b415d,1,credit_card,1,478.25751102012447
bc809444,1,credit_card,10,166.7522425314443
779adf7c,1,credit_card,9,403.7015931969111
5b348d4e,1,credit_card,2,209.14145498319834
4ad17219,1,credit_card,2,519.4260949413864
d8187f1e,1,credit_card,9,306.5159161063226
14af2e03,1,credit_card,2,481.0219570072156
6ef9d0e4,1,credit_card,1,115.92859947943036
566c5218,1,boleto,10,284.9102454371938
d5295ede,1,credit_card,10,160.0574636886655
99ffaf8b,1,credit_card,6,322.2748699623778
dd057ff7,1,credit_card,11,75.3360745043944
69c5a912,1,credit_card,7,465.82163259644113
3c1049f3,1,credit_card,11,270.93785007529334
f18cfc5f,1,voucher,9,204.24310880374563
a83ea72d,1,credit_card,7,263.664337747795
14153c59,1,credit_card,8,164.7241347098044
1ce92565,1,credit_card,11,392.60622966010726
1bd4897d,1,credit_card,9,149.38065788305525
8d561dee,1,credit_card,10,393.2819901133284
90f5613b,1,credit_card,9,424.64315767167636
8ab38579,1,boleto,3,380.8744436650511
073c24d0,1,credit_card,4,95.76535466741558
223524c4,1,credit_card,7,321.02577270002956
457279db,1,credit_card,8,571.180700496082
01da920e,1,credit_card,8,651.5774730383578
c34270a4,1,credit_card,10,219.49901297379188
7f9e9234,1,credit_card,10,129.74624324057135
ca86e3e0,1,credit_card,7,286.40897469619347
3ce0de20,1,credit_card,8,1011.220533864469
f3872fff,1,voucher,8,203.7911293267477
1be954f2,1,credit_card,11,249.1839889351712
26075f60,1,credit_card,10,158.76439946424992
225274bf,1,credit_card,6,440.96762125778133
11eb0f57,1,credit_card,7,462.95109217293236
6543f639,1,boleto,2,408.4846330648447
28b9ac5f,1,credit_card,6,121.62967810536223
5f43587a,1,credit_card,2,372.569866132753
d96da286,1,credit_card,4,551.0278446188416
d9692e7e,1,voucher,7,466.86109618348894
abd53b1f,1,credit_card,11,380.596736426659
9a6ee25e,1,credit_card,9,708.9974998963238
f1e7f937,1,credit_card,2,672.8274825912783
68d0b65a,1,credit_card,3,166.0675591344214
f287bb3b,1,credit_card,7,485.2718109457013
a415c345,1,boleto,4,421.0451584792389
7132962a,1,boleto,10,673.0171696696151
9c2d6f51,1,credit_card,7,288.18939521388194
8d4cc1c9,1,credit_card,7,493.7928573731291
36763508,1,voucher,1,542.4626320497244
a9af10aa,1,boleto,6,539.7748073315488
d59819c2,1,credit_card,6,484.85102219272864
97c6c535,1,credit_card,4,118.22996397873688
ed431d6f,1,debit_card,10,916.8992910483526
ea5455de,1,credit_card,9,332.70335554378676
7c94b167,1,credit_card,6,369.86485643483655
29b4c757,1,boleto,1,388.938649671541
a742a785,1,credit_card,5,115.54056292485285
f757fa68,1,credit_card,5,442.87376479628836
4ef1493d,1,debit_card,5,327.1721331282379
62cac6a2,1,credit_card,6,88.2155955809796
d54d6471,1,credit_card,4,482.2298902022233
2638af63,1,credit_card,10,162.45570281805004
f16b29e4,1,credit_card,2,265.679938077599
f92e1970,1,credit_card,6,301.7921776884088
4329e81f,1,credit_card,3,64.18893202264339
f6d043c9,1,credit_card,2,130.74009293990858
617bd4a3,1,boleto,10,504.0522641049131
ecf0ce56,1,boleto,10,260.8675539590252
b32a00c9,1,credit_card,3,340.9895667641974
b2a9c472,1,credit_card,1,105.112897388551
8e7e2ce6,1,credit_card,11,1122.693902082418
4879154d,1,credit_card,6,173.2142575321935
4192e171,1,credit_card,6,100.26397412397343
98ce955b,1,credit_card,7,378.75798929627723
58e4fef2,1,voucher,5,261.7593871274364
419370c9,1,credit_card,8,422.0286669943881
2710cdbb,1,credit_card,9,857.7673971079888
b2d8e387,1,credit_card,4,347.4337204128845
cff6ca46,1,debit_card,9,529.9598450091016
1fd4d4d6,1,credit_card,2,200.9862409627989
406e08fb,1,boleto,7,325.74797395457745
b1f52246,1,credit_card,3,416.5083767499514
488b0453,1,credit_card,11,40.33256963804108
61e48f35,1,credit_card,8,371.845781846302
a3d74fea,1,credit_card,11,271.75169413990335
3efd38bc,1,credit_card,7,70.15799546167554
34856555,1,credit_card,1,323.59238103635045
1ae54bc2,1,credit_card,11,141.13883072090042
b8e2ef6a,1,credit_card,1,475.40427259015587
e7627e2a,1,credit_card,1,251.50946080554326
0e16ac0c,1,credit_card,11,404.67805702469946
1c0d0610,1,credit_card,10,470.897216538075
38bf2221,1,debit_card,2,429.87275906113854
bbb5ab7b,1,credit_card,6,109.13415645786448
e1a77f74,1,boleto,6,331.96077135221026
dbcb0e33,1,credit_card,1,185.68352976997224
b12dfcc8,1,boleto,3,299.50537643809605
56f5c1e7,1,credit_card,7,1057.3938726776887
7855c72d,1,credit_card,8,377.5355208442482
0ca4b617,1,credit_card,7,372.555764198878
a1a920ba,1,credit_card,4,346.91276069495933
547d16f9,1,credit_card,3,217.2973946689184
cd996730,1,credit_card,2,351.91833420061425
bc6d54e6,1,credit_card,3,193.5888998041578
97026b1b,1,credit_card,11,923.1216635961462
1ef5fcf7,1,debit_card,4,85.30920919742904
ed00db07,1,credit_card,8,458.0288887216856
7a4b56e9,1,credit_card,2,420.3292958775133
5490c32e,1,credit_card,1,406.1234700851016
d78b1862,1,credit_card,9,358.97530148181926
713cefe9,1,credit_card,10,95.37320400269755
9e92a608,1,credit_card,4,390.45112055058695
c12e221d,1,credit_card,9,111.0417370560061
4c0a09b9,1,boleto,4,250.42719325300092
2723eb32,1,credit_card,8,489.9072666065638
f2a3f554,1,boleto,8,298.981421913054
2fb86cbc,1,credit_card,8,528.9664310056767
71653b2c,1,credit_card,5,532.9127103553061
5160d5cf,1,credit_card,11,141.83642844944998
88b92b71,1,debit_card,1,266.5096959650241
10a2844e,1,credit_card,4,210.7078666690962
b9a6f6c1,1,credit_card,5,146.14657750768907
589fb873,1,credit_card,4,107.41511291163287
88542d9a,1,boleto,1,281.1685479177893
48139b4e,1,credit_card,5,95.61045196713619
1692c17a,1,credit_card,4,334.2976252317874
cadebd24,1,credit_card,4,1214.647928235106
6052b24c,1,credit_card,1,459.24083436513
75f170b5,1,credit_card,9,133.14340326658632
82edfad6,1,credit_card,2,487.425330727292
289f62ee,1,credit_card,11,393.90862750932075
78af91bc,1,credit_card,9,922.9218930361321
71908f5d,1,credit_card,1,601.6211077186662
1d5e0755,1,boleto,4,411.0874878751892
c50429d9,1,debit_card,7,457.2073589491159
3181a4cc,1,credit_card,8,518.4974940022071
a17205f0,1,debit_card,4,213.58419419369727
74a983b7,1,boleto,10,125.50156432722896
790eb3e0,1,credit_card,9,343.9128481714981
03e041a4,1,boleto,8,411.28191780923765
2f43a931,1,debit_card,6,180.90931482099512
623139bf,1,credit_card,1,396.9216781033156
c24d2611,1,credit_card,6,47.611541286030146
6e35dc4d,1,credit_card,2,513.0822856193588
4847a68e,1,debit_card,11,304.90151527735424
d0bf6e3f,1,credit_card,9,472.95437005042254
052b7778,1,credit_card,6,84.13211585729462
829d3d31,1,credit_card,1,473.3240462376518
35a66221,1,credit_card,8,526.6213132646528
6f9bbe2d,1,credit_card,7,481.32199385742786
5223ae8c,1,credit_card,2,181.87476054470002
b2c929cc,1,credit_card,10,235.81814466190343
6905e635,1,credit_card,3,626.2488564367309
b249fb31,1,credit_card,1,374.96620527778924
033c07c7,1,credit_card,8,504.64990303116815
1ddc4c3b,1,credit_card,4,238.76222935062844
18c72523,1,credit_card,2,279.67614477494135
70a5a94d,1,credit_card,5,322.4944125487827
58c51c23,1,credit_card,6,142.74700719567807
08b30bae,1,debit_card,10,576.5271993418924
bc1de7b0,1,credit_card,4,431.80865241434
4a088e88,1,credit_card,5,646.1704132503091
ca8f7319,1,credit_card,10,208.82232761847973
133d8b5a,1,credit_card,2,946.0423480218628
99ce8047,1,credit_card,10,300.4685710608691
90e355b8,1,credit_card,8,204.35400989710055
7f23c950,1,credit_card,5,466.2015539664006
4645caa5,1,credit_card,8,651.8562449050705
b9c3062b,1,credit_card,2,42.31392462100909
de8c878f,1,credit_card,5,394.60390469768026
20419ec2,1,voucher,10,113.51401255625967
53308019,1,credit_card,7,482.59635422075684
aeb15ef8,1,credit_card,3,281.05675659964925
e472ca95,1,boleto,3,851.04201231738
f68fb81d,1,voucher,5,594.9433526876904
59f3201c,1,credit_card,6,147.35053551011399
38cdc0db,1,credit_card,7,58.34029695832599
c1f8bfbe,1,credit_card,5,100.64991868415984
c5732fc5,1,credit_card,8,473.0292056001277
711927ec,1,voucher,11,468.9365499618007
8cd6c398,1,boleto,10,364.40980863320175
92a1d960,1,credit_card,9,420.0645984389204
289863ba,1,boleto,4,91.33705063566765
c889e985,1,boleto,11,372.0784637541643
33ad4654,1,credit_card,10,503.12102020076367
1b35108d,1,credit_card,8,519.3647289615177
734d3dd4,1,credit_card,5,504.47258740897746
be52e78b,1,credit_card,3,375.7628649546285
edf771c5,1,credit_card,10,286.8394745037723
75fc86bb,1,credit_card,11,210.83119981219772
1e288975,1,credit_card,3,387.90190544574034
830dfcbf,1,boleto,1,431.0418594344961
bb2c6236,1,boleto,5,323.9551001333221
1c1d2c41,1,credit_card,1,419.31153701926746
149c948d,1,credit_card,10,143.6985098624785
8117abb1,1,credit_card,4,1105.2175706066791
4d9fa2c6,1,credit_card,1,499.483180555266
627709dc,1,credit_card,7,188.71347408005843
c5a61583,1,credit_card,1,421.47005845260185
64617a13,1,credit_card,3,224.80268548359226
da2297cb,1,credit_card,10,80.96540607203374
